CBSA_ID,CBSA NAME,CBSA,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
708,"Lawton, OK",30020,Level Level 1,Minimal,undefined,11,2023-24
719,"Lebanon, MO",30060,Level Level 3,Minimal,undefined,11,2023-24
908,"Lebanon, PA",30140,Level Level 6,Moderate,undefined,11,2023-24
160,"Lewiston, ID-WA",30300,Level Level 3,Minimal,undefined,11,2023-24
608,"Lewiston-Auburn, ME",30340,Level Level 2,Minimal,undefined,11,2023-24
747,"Lexington, NE",30420,Level Level 1,Minimal,undefined,11,2023-24
656,"Lexington-Fayette, KY",30460,Level Level 2,Minimal,undefined,11,2023-24
452,"Lima, OH",30620,Level Level 8,High,undefined,11,2023-24
592,"Lincoln, IL",30660,Level Level 1,Minimal,undefined,11,2023-24
634,"Lincoln, NE",30700,Level Level 10,High,undefined,11,2023-24
48,"Little Rock-North Little Rock-Conway, AR",30780,Level Level 10,High,undefined,11,2023-24
657,"Logan, UT-ID",30860,Level Level 2,Minimal,undefined,11,2023-24
287,"Logan, WV",30880,Level Level 2,Minimal,undefined,11,2023-24
692,"Logansport, IN",30900,Level Level 1,Minimal,undefined,11,2023-24
305,"London, KY",30940,Level Level 6,Moderate,undefined,11,2023-24
241,"Longview, TX",30980,Level Level 2,Minimal,undefined,11,2023-24
140,"Longview, WA",31020,Level Level 2,Minimal,undefined,11,2023-24
741,"Los Alamos, NM",31060,Level Level 1,Minimal,undefined,11,2023-24
223,"Los Angeles-Long Beach-Anaheim, CA",31080,Level Level 6,Moderate,undefined,11,2023-24
914,"Louisville/Jefferson County, KY-IN",31140,Level Level 5,Low,undefined,11,2023-24
736,"Ludington, MI",31220,Level Level 5,Low,undefined,11,2023-24
633,"Lumberton, NC",31300,Level Level 4,Low,undefined,11,2023-24
221,"Lynchburg, VA",31340,Level Level 1,Minimal,undefined,11,2023-24
550,"Macomb, IL",31380,Level Level 1,Minimal,undefined,11,2023-24
231,"Macon-Bibb County, GA",31420,Level Level 5,Low,undefined,11,2023-24
324,"Madera, CA",31460,Level Level 1,Minimal,undefined,11,2023-24
534,"Madison, IN",31500,Level Level 3,Minimal,undefined,11,2023-24
110,"Madison, WI",31540,Level Level 5,Low,undefined,11,2023-24
414,"Madisonville, KY",31580,Level Level 1,Minimal,undefined,11,2023-24
726,"Magnolia, AR",31620,Level Level 4,Low,undefined,11,2023-24
594,"Malone, NY",31660,Level Level 3,Minimal,undefined,11,2023-24
787,"Manchester-Nashua, NH",31700,Level Level 7,Moderate,undefined,11,2023-24
355,"Mankato-North Mankato, MN",31860,Level Level 2,Minimal,undefined,11,2023-24
503,"Mansfield, OH",31900,Level Level 7,Moderate,undefined,11,2023-24
347,"Marietta, OH",31930,Level Level 3,Minimal,undefined,11,2023-24
186,"Marinette, WI-MI",31940,Level Level 4,Low,undefined,11,2023-24
116,"Marion, IN",31980,Level Level 7,Moderate,undefined,11,2023-24
194,"Marquette, MI",32100,Level Level 4,Low,undefined,11,2023-24
665,"Martinsville, VA",32300,Level Level 4,Low,undefined,11,2023-24
662,"MayagÃ¼ez, PR",32420,Level Level 2,Minimal,undefined,11,2023-24
532,"Mayfield, KY",32460,Level Level 2,Minimal,undefined,11,2023-24
777,"Maysville, KY",32500,Level Level 2,Minimal,undefined,11,2023-24
754,"McAlester, OK",32540,Level Level 1,Minimal,undefined,11,2023-24
423,"McAllen-Edinburg-Mission, TX",32580,Level Level 1,Minimal,undefined,11,2023-24
738,"McComb, MS",32620,Level Level 4,Low,undefined,11,2023-24
618,"Meadville, PA",32740,Level Level 4,Low,undefined,11,2023-24
469,"Medford, OR",32780,Level Level 3,Minimal,undefined,11,2023-24
216,"Memphis, TN-MS-AR",32820,Level Level 5,Low,undefined,11,2023-24
821,"Merrill, WI",32980,Level Level 1,Minimal,undefined,11,2023-24
876,"Miami, OK",33060,Level Level 4,Low,undefined,11,2023-24
922,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,Level Level 3,Minimal,undefined,11,2023-24
676,"Michigan City-La Porte, IN",33140,Level Level 4,Low,undefined,11,2023-24
593,"Midland, MI",33220,Level Level 10,High,undefined,11,2023-24
248,"Milledgeville, GA",33300,Level Level 5,Low,undefined,11,2023-24
159,"Milwaukee-Waukesha-West Allis, WI",33340,Level Level 7,Moderate,undefined,11,2023-24
902,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,Level Level 5,Low,undefined,11,2023-24
489,"Minot, ND",33500,Level Level 7,Moderate,undefined,11,2023-24
4,"Missoula, MT",33540,Level Level 1,Minimal,undefined,11,2023-24
524,"Mitchell, SD",33580,Level Level 5,Low,undefined,11,2023-24
224,"Mobile, AL",33660,Level Level 3,Minimal,undefined,11,2023-24
446,"Modesto, CA",33700,Level Level 4,Low,undefined,11,2023-24
400,"Monroe, LA",33740,Level Level 4,Low,undefined,11,2023-24
142,"Monroe, MI",33780,Level Level 7,Moderate,undefined,11,2023-24
167,"Montgomery, AL",33860,Level Level 8,High,undefined,11,2023-24
76,"Morehead City, NC",33980,Level Level 3,Minimal,undefined,11,2023-24
353,"Morgan City, LA",34020,Level Level 3,Minimal,undefined,11,2023-24
923,"Morristown, TN",34100,Level Level 6,Moderate,undefined,11,2023-24
574,"Moscow, ID",34140,Level Level 1,Minimal,undefined,11,2023-24
351,"Moses Lake, WA",34180,Level Level 6,Moderate,undefined,11,2023-24
934,"Mountain Home, AR",34260,Level Level 2,Minimal,undefined,11,2023-24
239,"Mountain Home, ID",34300,Level Level 1,Minimal,undefined,11,2023-24
611,"Mount Airy, NC",34340,Level Level 2,Minimal,undefined,11,2023-24
863,"Mount Pleasant, MI",34380,Level Level 8,High,undefined,11,2023-24
871,"Mount Vernon, IL",34500,Level Level 3,Minimal,undefined,11,2023-24
836,"Mount Vernon, OH",34540,Level Level 1,Minimal,undefined,11,2023-24
579,"Mount Vernon-Anacortes, WA",34580,Level Level 2,Minimal,undefined,11,2023-24
561,"Muncie, IN",34620,Level Level 4,Low,undefined,11,2023-24
875,"Murray, KY",34660,Level Level 2,Minimal,undefined,11,2023-24
601,"Muscatine, IA",34700,Level Level 1,Minimal,undefined,11,2023-24
578,"Muskegon, MI",34740,Level Level 6,Moderate,undefined,11,2023-24
383,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,Level Level 6,Moderate,undefined,11,2023-24
434,"Napa, CA",34900,Level Level 4,Low,undefined,11,2023-24
824,"Naples-Immokalee-Marco Island, FL",34940,Level Level 1,Minimal,undefined,11,2023-24
209,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,Level Level 7,Moderate,undefined,11,2023-24
356,"Natchez, MS-LA",35020,Level Level 1,Minimal,undefined,11,2023-24
384,"Natchitoches, LA",35060,Level Level 1,Minimal,undefined,11,2023-24
283,"New Bern, NC",35100,Level Level 3,Minimal,undefined,11,2023-24
406,"Newberry, SC",35140,Level Level 3,Minimal,undefined,11,2023-24
712,"New Castle, IN",35220,Level Level 3,Minimal,undefined,11,2023-24
276,"New Haven-Milford, CT",35300,Level Level 5,Low,undefined,11,2023-24
505,"New Orleans-Metairie, LA",35380,Level Level 6,Moderate,undefined,11,2023-24
530,"Newport, OR",35440,Level Level 1,Minimal,undefined,11,2023-24
197,"New York-Newark-Jersey City, NY-NJ-PA",35620,Level Level 7,Moderate,undefined,11,2023-24
901,"Niles-Benton Harbor, MI",35660,Level Level 7,Moderate,undefined,11,2023-24
873,"Nogales, AZ",35700,Level Level 1,Minimal,undefined,11,2023-24
858,"Norfolk, NE",35740,Level Level 3,Minimal,undefined,11,2023-24
514,"North Platte, NE",35820,Level Level 4,Low,undefined,11,2023-24
817,"North Port-Sarasota-Bradenton, FL",35840,Level Level 4,Low,undefined,11,2023-24
588,"North Vernon, IN",35860,Level Level 4,Low,undefined,11,2023-24
162,"North Wilkesboro, NC",35900,Level Level 3,Minimal,undefined,11,2023-24
924,"Norwich-New London, CT",35980,Level Level 5,Low,undefined,11,2023-24
143,"Ocala, FL",36100,Level Level 1,Minimal,undefined,11,2023-24
256,"Ocean City, NJ",36140,Level Level 2,Minimal,undefined,11,2023-24
235,"Ogden-Clearfield, UT",36260,Level Level 1,Minimal,undefined,11,2023-24
637,"Ogdensburg-Massena, NY",36300,Level Level 5,Low,undefined,11,2023-24
581,"Oil City, PA",36340,Level Level 3,Minimal,undefined,11,2023-24
402,"Okeechobee, FL",36380,Level Level 2,Minimal,undefined,11,2023-24
192,"Oklahoma City, OK",36420,Level Level 8,High,undefined,11,2023-24
125,"Olean, NY",36460,Level Level 1,Minimal,undefined,11,2023-24
15,"Olympia-Tumwater, WA",36500,Level Level 4,Low,undefined,11,2023-24
181,"Omaha-Council Bluffs, NE-IA",36540,Level Level 11,Very High,undefined,11,2023-24
232,"Oneonta, NY",36580,Level Level 1,Minimal,undefined,11,2023-24
92,"Ontario, OR-ID",36620,Level Level 1,Minimal,undefined,11,2023-24
98,"Opelousas, LA",36660,Level Level 3,Minimal,undefined,11,2023-24
903,"Orlando-Kissimmee-Sanford, FL",36740,Level Level 5,Low,undefined,11,2023-24
870,"Oshkosh-Neenah, WI",36780,Level Level 3,Minimal,undefined,11,2023-24
941,"Othello, WA",36830,Level Level 1,Minimal,undefined,11,2023-24
470,"Ottawa-Peru, IL",36860,Level Level 1,Minimal,undefined,11,2023-24
815,"Owatonna, MN",36940,Level Level 7,Moderate,undefined,11,2023-24
171,"Owensboro, KY",36980,Level Level 1,Minimal,undefined,11,2023-24
509,"Owosso, MI",37020,Level Level 9,High,undefined,11,2023-24
709,"Oxford, NC",37080,Level Level 4,Low,undefined,11,2023-24
834,"Ozark, AL",37120,Level Level 2,Minimal,undefined,11,2023-24
916,"Paducah, KY-IL",37140,Level Level 2,Minimal,undefined,11,2023-24
706,"Pahrump, NV",37220,Level Level 3,Minimal,undefined,11,2023-24
316,"Palatka, FL",37260,Level Level 1,Minimal,undefined,11,2023-24
394,"Palm Bay-Melbourne-Titusville, FL",37340,Level Level 2,Minimal,undefined,11,2023-24
311,"Panama City, FL",37460,Level Level 2,Minimal,undefined,11,2023-24
565,"Paragould, AR",37500,Level Level 2,Minimal,undefined,11,2023-24
266,"Parkersburg-Vienna, WV",37620,Level Level 1,Minimal,undefined,11,2023-24
714,"Parsons, KS",37660,Level Level 1,Minimal,undefined,11,2023-24
180,"Payson, AZ",37740,Level Level 8,High,undefined,11,2023-24
334,"Pecos, TX",37780,Level Level 7,Moderate,undefined,11,2023-24
104,"Pensacola-Ferry Pass-Brent, FL",37860,Level Level 4,Low,undefined,11,2023-24
707,"Peoria, IL",37900,Level Level 4,Low,undefined,11,2023-24
148,"Peru, IN",37940,Level Level 1,Minimal,undefined,11,2023-24
401,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,Level Level 4,Low,undefined,11,2023-24
60,"Phoenix-Mesa-Scottsdale, AZ",38060,Level Level 5,Low,undefined,11,2023-24
77,"Picayune, MS",38100,Level Level 3,Minimal,undefined,11,2023-24
236,"Pierre, SD",38180,Level Level 1,Minimal,undefined,11,2023-24
433,"Pine Bluff, AR",38220,Level Level 1,Minimal,undefined,11,2023-24
915,"Pinehurst-Southern Pines, NC",38240,Level Level 1,Minimal,undefined,11,2023-24
784,"Pittsburg, KS",38260,Level Level 1,Minimal,undefined,11,2023-24
33,"Pittsburgh, PA",38300,Level Level 3,Minimal,undefined,11,2023-24
839,"Pittsfield, MA",38340,Level Level 3,Minimal,undefined,11,2023-24
1,"Platteville, WI",38420,Level Level 2,Minimal,undefined,11,2023-24
89,"Plattsburgh, NY",38460,Level Level 4,Low,undefined,11,2023-24
462,"Plymouth, IN",38500,Level Level 2,Minimal,undefined,11,2023-24
387,"Pocatello, ID",38540,Level Level 3,Minimal,undefined,11,2023-24
603,"Point Pleasant, WV-OH",38580,Level Level 1,Minimal,undefined,11,2023-24
731,"Ponca City, OK",38620,Level Level 4,Low,undefined,11,2023-24
744,"Pontiac, IL",38700,Level Level 3,Minimal,undefined,11,2023-24
776,"Portales, NM",38780,Level Level 3,Minimal,undefined,11,2023-24
103,"Port Angeles, WA",38820,Level Level 3,Minimal,undefined,11,2023-24
82,"Port Clinton, OH",38840,Level Level 4,Low,undefined,11,2023-24
659,"Portland-South Portland, ME",38860,Level Level 3,Minimal,undefined,11,2023-24
198,"Portland-Vancouver-Hillsboro, OR-WA",38900,Level Level 3,Minimal,undefined,11,2023-24
742,"Port St. Lucie, FL",38940,Level Level 5,Low,undefined,11,2023-24
522,"Pottsville, PA",39060,Level Level 2,Minimal,undefined,11,2023-24
135,"Prescott, AZ",39140,Level Level 1,Minimal,undefined,11,2023-24
392,"Price, UT",39220,Level Level 4,Low,undefined,11,2023-24
651,"Prineville, OR",39260,Level Level 6,Moderate,undefined,11,2023-24
435,"Providence-Warwick, RI-MA",39300,Level Level 7,Moderate,undefined,11,2023-24
927,"Provo-Orem, UT",39340,Level Level 1,Minimal,undefined,11,2023-24
467,"Pueblo, CO",39380,Level Level 4,Low,undefined,11,2023-24
3,"Pullman, WA",39420,Level Level 2,Minimal,undefined,11,2023-24
599,"Punta Gorda, FL",39460,Level Level 3,Minimal,undefined,11,2023-24
686,"Quincy, IL-MO",39500,Level Level 3,Minimal,undefined,11,2023-24
562,"Racine, WI",39540,Level Level 8,High,undefined,11,2023-24
204,"Raleigh, NC",39580,Level Level 4,Low,undefined,11,2023-24
298,"Rapid City, SD",39660,Level Level 9,High,undefined,11,2023-24
533,"Raymondville, TX",39700,Level Level 2,Minimal,undefined,11,2023-24
520,"Reading, PA",39740,Level Level 1,Minimal,undefined,11,2023-24
721,"Red Wing, MN",39860,Level Level 3,Minimal,undefined,11,2023-24
786,"Reno, NV",39900,Level Level 5,Low,undefined,11,2023-24
883,"Richmond, IN",39980,Level Level 5,Low,undefined,11,2023-24
921,"Richmond, VA",40060,Level Level 4,Low,undefined,11,2023-24
79,"Richmond-Berea, KY",40080,Level Level 4,Low,undefined,11,2023-24
343,"Rio Grande City, TX",40100,Level Level 1,Minimal,undefined,11,2023-24
273,"Riverside-San Bernardino-Ontario, CA",40140,Level Level 1,Minimal,undefined,11,2023-24
366,"Riverton, WY",40180,Level Level 4,Low,undefined,11,2023-24
34,"Roanoke, VA",40220,Level Level 5,Low,undefined,11,2023-24
225,"Roanoke Rapids, NC",40260,Level Level 3,Minimal,undefined,11,2023-24
765,"Rochelle, IL",40300,Level Level 2,Minimal,undefined,11,2023-24
201,"Rochester, MN",40340,Level Level 3,Minimal,undefined,11,2023-24
101,"Rochester, NY",40380,Level Level 3,Minimal,undefined,11,2023-24
763,"Rockford, IL",40420,Level Level 6,Moderate,undefined,11,2023-24
154,"Rockingham, NC",40460,Level Level 5,Low,undefined,11,2023-24
694,"Rock Springs, WY",40540,Level Level 1,Minimal,undefined,11,2023-24
339,"Rocky Mount, NC",40580,Level Level 4,Low,undefined,11,2023-24
365,"Rome, GA",40660,Level Level 4,Low,undefined,11,2023-24
294,"Roseburg, OR",40700,Level Level 3,Minimal,undefined,11,2023-24
872,"Roswell, NM",40740,Level Level 5,Low,undefined,11,2023-24
538,"Ruidoso, NM",40760,Level Level 6,Moderate,undefined,11,2023-24
740,"Russellville, AR",40780,Level Level 1,Minimal,undefined,11,2023-24
487,"Ruston, LA",40820,Level Level 5,Low,undefined,11,2023-24
939,"Rutland, VT",40860,Level Level 1,Minimal,undefined,11,2023-24
55,"Sacramento--Roseville--Arden-Arcade, CA",40900,Level Level 6,Moderate,undefined,11,2023-24
123,"Safford, AZ",40940,Level Level 4,Low,undefined,11,2023-24
576,"Saginaw, MI",40980,Level Level 10,High,undefined,11,2023-24
119,"St. Cloud, MN",41060,Level Level 3,Minimal,undefined,11,2023-24
364,"St. Louis, MO-IL",41180,Level Level 6,Moderate,undefined,11,2023-24
290,"St. Marys, GA",41220,Level Level 4,Low,undefined,11,2023-24
543,"St. Marys, PA",41260,Level Level 3,Minimal,undefined,11,2023-24
831,"Salem, OH",41400,Level Level 2,Minimal,undefined,11,2023-24
242,"Salem, OR",41420,Level Level 3,Minimal,undefined,11,2023-24
848,"Salina, KS",41460,Level Level 3,Minimal,undefined,11,2023-24
254,"Salinas, CA",41500,Level Level 4,Low,undefined,11,2023-24
427,"Salisbury, MD-DE",41540,Level Level 1,Minimal,undefined,11,2023-24
295,"Salt Lake City, UT",41620,Level Level 1,Minimal,undefined,11,2023-24
122,"San Angelo, TX",41660,Level Level 2,Minimal,undefined,11,2023-24
29,"San Antonio-New Braunfels, TX",41700,Level Level 3,Minimal,undefined,11,2023-24
230,"San Diego-Carlsbad, CA",41740,Level Level 2,Minimal,undefined,11,2023-24
443,"Sandusky, OH",41780,Level Level 3,Minimal,undefined,11,2023-24
315,"Sanford, NC",41820,Level Level 3,Minimal,undefined,11,2023-24
72,"San Francisco-Oakland-Hayward, CA",41860,Level Level 7,Moderate,undefined,11,2023-24
63,"San GermÃ¡n, PR",41900,Level Level 5,Low,undefined,11,2023-24
109,"San Jose-Sunnyvale-Santa Clara, CA",41940,Level Level 6,Moderate,undefined,11,2023-24
449,"San Juan-Carolina-Caguas, PR",41980,Level Level 3,Minimal,undefined,11,2023-24
363,"Santa Cruz-Watsonville, CA",42100,Level Level 5,Low,undefined,11,2023-24
595,"Santa Fe, NM",42140,Level Level 6,Moderate,undefined,11,2023-24
215,"Santa Maria-Santa Barbara, CA",42200,Level Level 1,Minimal,undefined,11,2023-24
677,"Santa Rosa, CA",42220,Level Level 10,High,undefined,11,2023-24
678,"Sault Ste. Marie, MI",42300,Level Level 4,Low,undefined,11,2023-24
332,"Savannah, GA",42340,Level Level 1,Minimal,undefined,11,2023-24
838,"Sayre, PA",42380,Level Level 1,Minimal,undefined,11,2023-24
666,"Scottsbluff, NE",42420,Level Level 1,Minimal,undefined,11,2023-24
96,"Scottsboro, AL",42460,Level Level 1,Minimal,undefined,11,2023-24
819,"Scranton--Wilkes-Barre--Hazleton, PA",42540,Level Level 4,Low,undefined,11,2023-24
861,"Seattle-Tacoma-Bellevue, WA",42660,Level Level 3,Minimal,undefined,11,2023-24
828,"Sebastian-Vero Beach, FL",42680,Level Level 2,Minimal,undefined,11,2023-24
184,"Sebring, FL",42700,Level Level 1,Minimal,undefined,11,2023-24
842,"Sedalia, MO",42740,Level Level 4,Low,undefined,11,2023-24
112,"Selma, AL",42820,Level Level 2,Minimal,undefined,11,2023-24
444,"Seneca, SC",42860,Level Level 3,Minimal,undefined,11,2023-24
144,"Sevierville, TN",42940,Level Level 5,Low,undefined,11,2023-24
419,"Seymour, IN",42980,Level Level 1,Minimal,undefined,11,2023-24
775,"Shawano, WI",43020,Level Level 3,Minimal,undefined,11,2023-24
724,"Shelby, NC",43140,Level Level 4,Low,undefined,11,2023-24
360,"Shelton, WA",43220,Level Level 1,Minimal,undefined,11,2023-24
917,"Sheridan, WY",43260,Level Level 10,High,undefined,11,2023-24
639,"Sherman-Denison, TX",43300,Level Level 3,Minimal,undefined,11,2023-24
684,"Show Low, AZ",43320,Level Level 3,Minimal,undefined,11,2023-24
107,"Shreveport-Bossier City, LA",43340,Level Level 10,High,undefined,11,2023-24
612,"Sidney, OH",43380,Level Level 1,Minimal,undefined,11,2023-24
525,"Sierra Vista-Douglas, AZ",43420,Level Level 2,Minimal,undefined,11,2023-24
80,"Silver City, NM",43500,Level Level 1,Minimal,undefined,11,2023-24
652,"Sioux City, IA-NE-SD",43580,Level Level 9,High,undefined,11,2023-24
31,"Sioux Falls, SD",43620,Level Level 3,Minimal,undefined,11,2023-24
571,"Somerset, KY",43700,Level Level 1,Minimal,undefined,11,2023-24
309,"Somerset, PA",43740,Level Level 1,Minimal,undefined,11,2023-24
269,"Sonora, CA",43760,Level Level 3,Minimal,undefined,11,2023-24
531,"South Bend-Mishawaka, IN-MI",43780,Level Level 10,High,undefined,11,2023-24
307,"Spartanburg, SC",43900,Level Level 3,Minimal,undefined,11,2023-24
683,"Spearfish, SD",43940,Level Level 3,Minimal,undefined,11,2023-24
440,"Spokane-Spokane Valley, WA",44060,Level Level 7,Moderate,undefined,11,2023-24
83,"Springfield, IL",44100,Level Level 6,Moderate,undefined,11,2023-24
646,"Springfield, MA",44140,Level Level 8,High,undefined,11,2023-24
478,"Springfield, MO",44180,Level Level 7,Moderate,undefined,11,2023-24
511,"Springfield, OH",44220,Level Level 6,Moderate,undefined,11,2023-24
751,"Starkville, MS",44260,Level Level 1,Minimal,undefined,11,2023-24
146,"State College, PA",44300,Level Level 3,Minimal,undefined,11,2023-24
542,"Statesboro, GA",44340,Level Level 2,Minimal,undefined,11,2023-24
664,"Staunton-Waynesboro, VA",44420,Level Level 8,High,undefined,11,2023-24
852,"Sterling, IL",44580,Level Level 4,Low,undefined,11,2023-24
521,"Stevens Point, WI",44620,Level Level 6,Moderate,undefined,11,2023-24
445,"Stockton-Lodi, CA",44700,Level Level 4,Low,undefined,11,2023-24
681,"Sturgis, MI",44780,Level Level 4,Low,undefined,11,2023-24
313,"Summit Park, UT",44920,Level Level 2,Minimal,undefined,11,2023-24
925,"Sumter, SC",44940,Level Level 4,Low,undefined,11,2023-24
282,"Sunbury, PA",44980,Level Level 3,Minimal,undefined,11,2023-24
49,"Syracuse, NY",45060,Level Level 4,Low,undefined,11,2023-24
770,"Tahlequah, OK",45140,Level Level 6,Moderate,undefined,11,2023-24
263,"Talladega-Sylacauga, AL",45180,Level Level 3,Minimal,undefined,11,2023-24
191,"Tallahassee, FL",45220,Level Level 6,Moderate,undefined,11,2023-24
649,"Tampa-St. Petersburg-Clearwater, FL",45300,Level Level 5,Low,undefined,11,2023-24
246,"Taos, NM",45340,Level Level 3,Minimal,undefined,11,2023-24
882,"Taylorville, IL",45380,Level Level 1,Minimal,undefined,11,2023-24
403,"Terre Haute, IN",45460,Level Level 4,Low,undefined,11,2023-24
